Date,Open,High,Low,Close
10/08/2014,"336","339","317","328"
10/07/2014,"303","344","301","335"
10/06/2014,"327","340","286","303"
10/03/2014,"382","383","370","357"
10/02/2014,"386","390","378","382"
10/01/2014,"377","394","371","386"
09/30/2014,"376","386","369","377"
09/29/2014,"398","400","370","376"
09/26/2014,"423","424","407","404"
09/25/2014,"435","439","419","423"
09/24/2014,"402","444","391","435"
09/23/2014,"393","405","392","402"
09/22/2014,"407","410","391","393"
09/19/2014,"450","456","405","395"
09/18/2014,"463","465","448","450"
09/17/2014,"474","475","462","463"
09/16/2014,"474","475","474","474"
09/15/2014,"473","474","472","474"
09/12/2014,"474","474","474","474"
09/11/2014,"476","476","476","476"
09/10/2014,"478","478","478","478"
09/09/2014,"472","472","472","472"
09/08/2014,"472","472","472","472"
09/07/2014,"479","479","479","479"
09/06/2014,"482","482","482","482"
09/05/2014,"481","481","481","481"
09/04/2014,"489","489","489","489"
09/03/2014,"475","475","475","475"
09/02/2014,"475","475","475","475"
09/01/2014,"474","474","474","474"
08/31/2014,"478","478","478","478"
08/30/2014,"501","501","501","501"
08/29/2014,"508","508","508","508"
08/28/2014,"507","507","507","507"
08/27/2014,"510","510","510","510"
08/26/2014,"513","513","513","513"
08/25/2014,"502","502","502","502"
08/24/2014,"509","509","509","509"
08/23/2014,"497","497","497","497"
08/22/2014,"514","514","514","514"
08/21/2014,"516","516","516","516"
08/20/2014,"512","512","512","512"
08/19/2014,"487","487","487","487"
08/18/2014,"461","461","461","461"
08/17/2014,"493","493","493","493"
08/16/2014,"520","520","520","520"
08/15/2014,"497","497","497","497"
08/14/2014,"509","509","509","509"
08/13/2014,"545","545","545","545"
08/12/2014,"568","568","568","568"
08/11/2014,"573","573","573","573"
08/10/2014,"589","589","589","589"
08/09/2014,"588","588","588","588"
08/08/2014,"591","591","591","591"
08/07/2014,"582","586","582","585"
08/06/2014,"586","588","580","581"
08/05/2014,"586","593","583","586"
08/04/2014,"589","589","578","586"
08/01/2014,"564","588","560","597"
07/31/2014,"582","583","563","564"
07/30/2014,"585","588","578","582"
07/29/2014,"592","623","512","585"
07/28/2014,"595","598","590","592"
07/25/2014,"618","619","591","598"
07/24/2014,"619","620","617","618"
07/23/2014,"620","622","619","619"
07/22/2014,"620","621","617","620"
07/21/2014,"626","627","619","620"
07/18/2014,"615","627","612","625"
07/17/2014,"619","621","613","615"
07/16/2014,"620","622","617","619"
07/15/2014,"628","628","616","620"
07/14/2014,"631","635","626","628"
07/11/2014,"622","622","609","630"
07/10/2014,"621","624","616","622"
07/09/2014,"617","623","616","621"
07/08/2014,"631","633","612","617"
07/07/2014,"625","636","625","631"
07/04/2014,"645","648","635","631"
07/03/2014,"644","654","628","645"
07/02/2014,"636","655","636","644"
07/01/2014,"594","643","594","636"
06/30/2014,"597","599","589","594"
06/27/2014,"563","572","559","580"
06/26/2014,"583","584","559","563"
06/25/2014,"587","589","583","583"
06/24/2014,"598","600","581","587"
06/23/2014,"591","603","591","598"
06/20/2014,"604","606","593","590"
06/19/2014,"608","614","600","604"
06/18/2014,"595","609","586","608"
06/17/2014,"572","607","572","595"
06/16/2014,"562","576","551","572"
06/13/2014,"627","634","581","590"
06/12/2014,"649","655","627","627"
06/11/2014,"642","658","641","649"
06/10/2014,"652","655","638","642"
06/09/2014,"652","657","649","652"
06/06/2014,"642","665","636","648"
06/05/2014,"663","669","618","642"
06/04/2014,"663","676","646","663"
06/03/2014,"641","663","611","663"
06/02/2014,"621","677","619","641"
05/30/2014,"568","576","556","610"
05/29/2014,"572","577","560","567"
05/28/2014,"580","591","550","572"
05/27/2014,"569","590","565","580"
05/26/2014,"522","579","522","569"
05/23/2014,"489","521","488","524"
05/22/2014,"483","494","482","489"
05/21/2014,"444","494","443","483"
05/20/2014,"444","446","442","444"
05/19/2014,"445","446","443","444"
05/16/2014,"444","448","440","446"
05/15/2014,"436","445","436","444"
05/14/2014,"439","440","433","436"
05/13/2014,"435","440","432","439"
05/12/2014,"451","454","430","435"
05/09/2014,"442","445","436","447"
05/08/2014,"427","446","423","442"
05/07/2014,"429","431","418","427"
05/06/2014,"434","438","425","429"
05/05/2014,"437","438","429","434"
05/02/2014,"445","459","444","445"
05/01/2014,"443","449","433","445"
04/30/2014,"442","449","431","443"
04/29/2014,"441","446","440","442"
04/28/2014,"493","501","451","465"
04/25/2014,"487","494","477","465"
04/24/2014,"486","490","481","487"
04/23/2014,"491","499","485","486"
04/22/2014,"494","510","489","491"
04/21/2014,"501","512","489","494"
04/18/2014,"529","536","481","480"
04/17/2014,"505","543","493","529"
04/16/2014,"457","515","452","505"
04/15/2014,"407","471","406","457"
04/14/2014,"424","426","394","407"
04/11/2014,"440","441","375","419"
04/10/2014,"448","453","439","440"
04/09/2014,"449","457","445","448"
04/08/2014,"459","462","444","449"
04/07/2014,"454","466","451","459"
04/04/2014,"439","456","414","447"
04/03/2014,"486","495","430","439"
04/02/2014,"479","489","478","486"
04/01/2014,"479","489","478","482"
03/31/2014,"458","458","458","458"
03/30/2014,"462","462","462","462"
03/29/2014,"493","493","493","493"
03/28/2014,"502","502","502","502"
03/27/2014,"478","478","478","478"
03/26/2014,"579","579","579","579"
03/25/2014,"582","582","582","582"
03/24/2014,"586","586","586","586"
03/23/2014,"561","561","561","561"
03/22/2014,"564","564","564","564"
03/21/2014,"571","571","571","571"
03/20/2014,"587","587","587","587"
03/19/2014,"609","609","609","609"
03/18/2014,"614","614","614","614"
03/17/2014,"621","621","621","621"
03/16/2014,"631","631","631","631"
03/15/2014,"634","634","634","634"
03/14/2014,"627","627","627","627"
03/13/2014,"638","638","638","638"
03/12/2014,"631","631","631","631"
03/11/2014,"629","629","629","629"
03/10/2014,"626","626","626","626"
03/09/2014,"633","633","633","633"
03/08/2014,"615","615","615","615"
03/07/2014,"626","626","626","626"
03/06/2014,"659","659","659","659"
03/05/2014,"662","662","662","662"
03/04/2014,"664","664","664","664"
03/03/2014,"661","661","661","661"
03/02/2014,"560","560","560","560"
03/01/2014,"564","564","564","564"
02/28/2014,"544","544","544","544"
02/27/2014,"577","577","577","577"
02/26/2014,"577","577","577","577"
02/25/2014,"535","535","535","535"
02/24/2014,"545","545","545","545"
02/23/2014,"605","605","605","605"
02/22/2014,"605","605","605","605"
02/21/2014,"569","569","569","569"
02/20/2014,"552","552","552","552"
02/19/2014,"618","618","618","618"
02/18/2014,"621","621","621","621"
02/17/2014,"621","621","621","621"
02/16/2014,"611","611","611","611"
02/15/2014,"645","645","645","645"
02/14/2014,"657","657","657","657"
02/13/2014,"598","598","598","598"
02/12/2014,"648","648","648","648"
02/11/2014,"669","669","669","669"
02/10/2014,"680","680","680","680"
02/09/2014,"682","682","682","682"
02/08/2014,"677","677","677","677"
02/07/2014,"704","704","704","704"
02/06/2014,"784","784","784","784"
02/05/2014,"821","821","821","821"
02/04/2014,"842","842","842","842"
02/03/2014,"847","847","847","847"
02/02/2014,"854","854","854","854"
02/01/2014,"853","853","853","853"
01/31/2014,"848","848","848","848"
01/30/2014,"846","846","846","846"
01/29/2014,"838","838","838","838"
01/28/2014,"834","834","834","834"
01/27/2014,"815","815","815","815"
01/26/2014,"880","880","880","880"
01/25/2014,"862","862","862","862"
01/24/2014,"825","825","825","825"
01/23/2014,"854","854","854","854"
01/22/2014,"864","864","864","864"
01/21/2014,"874","874","874","874"
01/20/2014,"871","871","871","871"
01/19/2014,"879","879","879","879"
01/18/2014,"844","844","844","844"
01/17/2014,"828","828","828","828"
01/16/2014,"847","847","847","847"
01/15/2014,"875","875","875","875"
01/14/2014,"852","852","852","852"
01/13/2014,"858","858","858","858"
01/12/2014,"873","873","873","873"
01/11/2014,"931","931","931","931"
01/10/2014,"885","885","885","885"
01/09/2014,"861","861","861","861"
01/08/2014,"860","860","860","860"
01/07/2014,"811","811","811","811"
01/06/2014,"951","951","951","951"
01/05/2014,"940","940","940","940"
01/04/2014,"859","859","859","859"
01/03/2014,"830","830","830","830"
01/02/2014,"808","808","808","808"
01/01/2014,"770","770","770","770"
